0	0.0016
0.0716	0.0018
0.1432	0.0018
0.2148	0.0019
0.2865	0.0019
0.3581	0.0022
0.4297	0.002
0.5013	0.002
0.5729	0.0025
0.6445	0.0026
0.7161	0.0026
0.7878	0.0025
0.8594	0.0028
0.931	0.0028
1.0026	0.0031
1.0742	0.0032
1.1458	0.0035
1.2174	0.0033
1.2891	0.0035
1.3607	0.0037
1.4323	0.0037
1.5039	0.0038
1.5755	0.0038
1.6471	0.0032
1.7187	0.0034
1.7904	0.0035
1.862	0.0031
1.9336	0.0031
2.0052	0.003
2.0768	0.0026
2.1484	0.0024
2.2201	0.0018
2.2917	0.0017
2.3633	0.0013
2.4349	0.0011
2.5065	0.001
2.5781	5E-4
2.6497	6E-4
2.7214	4E-4
2.793	-1E-4
2.8646	0
2.9362	-2E-4
3.0078	-3E-4
3.0794	-6E-4
3.151	-2E-4
3.2227	-9E-4
3.2943	-8E-4
3.3659	-8E-4
3.4375	-0.0013
3.5091	-0.0012
3.5807	-0.0014
3.6523	-0.0016
3.724	-0.0017
3.7956	-0.0017
3.8672	-0.0016
3.9388	-0.002
4.0104	-0.0021
4.082	-0.0021
4.1536	-0.0026
4.2253	-0.0027
4.2969	-0.0031
4.3685	-0.0033
4.4401	-0.0038
4.5117	-0.0039
4.5833	-0.0038
4.6549	-0.0044
4.7266	-0.0045
4.7982	-0.005
4.8698	-0.0049
4.9414	-0.0051
5.013	-0.0053
5.0846	-0.0056
5.1562	-0.0057
5.2279	-0.006
5.2995	-0.0061
5.3711	-0.0059
5.4427	-0.006
5.5143	-0.0063
5.5859	-0.0064
5.6576	-0.0063
5.7292	-0.0063
5.8008	-0.0065
5.8724	-0.0062
5.944	-0.0065
6.0156	-0.0063
6.0872	-0.0064
6.1589	-0.0065
6.2305	-0.0065
6.3021	-0.0065
6.3737	-0.0065
6.4453	-0.0066
6.5169	-0.0066
6.5885	-0.0069
6.6602	-0.0071
6.7318	-0.0067
6.8034	-0.0074
6.875	-0.0071
6.9466	-0.0072
7.0182	-0.0077
7.0898	-0.0077
7.1615	-0.0078
7.2331	-0.0079
7.3047	-0.0079
7.3763	-0.0083
7.4479	-0.0083
7.5195	-0.0084
7.5911	-0.0082
7.6628	-0.0081
7.7344	-0.0082
7.806	-0.0082
7.8776	-0.0085
7.9492	-0.0085
8.0208	-0.0086
8.0924	-0.0086
8.1641	-0.0084
8.2357	-0.0085
8.3073	-0.0084
8.3789	-0.0082
8.4505	-0.0087
8.5221	-0.009
8.5937	-0.0086
8.6654	-0.0086
8.737	-0.0087
8.8086	-0.0087
8.8802	-0.0088
8.9518	-0.009
9.0234	-0.0091
9.0951	-0.0093
9.1667	-0.0094
9.2383	-0.0091
9.3099	-0.0094
9.3815	-0.0092
9.4531	-0.0095
9.5247	-0.0096
9.5964	-0.0094
9.668	-0.0094
9.7396	-0.0092
9.8112	-0.0092
9.8828	-0.0092
9.9544	-0.0092
10.026	-0.0089
10.0977	-0.0089
10.1693	-0.0087
10.2409	-0.008
10.3125	-0.0084
10.3841	-0.008
10.4557	-0.0079
10.5273	-0.0078
10.599	-0.0075
10.6706	-0.0072
10.7422	-0.0074
10.8138	-0.0071
10.8854	-0.007
10.957	-0.007
11.0286	-0.0067
11.1003	-0.0066
11.1719	-0.0064
11.2435	-0.0066
11.3151	-0.0063
11.3867	-0.0063
11.4583	-0.0065
11.5299	-0.0064
11.6016	-0.0062
11.6732	-0.0059
11.7448	-0.0057
11.8164	-0.0055
11.888	-0.0052
11.9596	-0.005
12.0312	-0.0047
12.1029	-0.0045
12.1745	-0.0041
12.2461	-0.0039
12.3177	-0.0039
12.3893	-0.0035
12.4609	-0.0033
12.5326	-0.0031
12.6042	-0.0028
12.6758	-0.0025
12.7474	-0.0023
12.819	-0.0022
12.8906	-0.0019
12.9622	-0.0018
13.0339	-0.0013
13.1055	-0.0014
13.1771	-0.0012
13.2487	-0.001
13.3203	-6E-4
13.3919	-4E-4
13.4635	-4E-4
13.5352	-4E-4
13.6068	-1E-4
13.6784	-4E-4
13.75	-1E-4
13.8216	-1E-4
13.8932	0
13.9648	2E-4
14.0365	1E-4
14.1081	2E-4
14.1797	-1E-4
14.2513	-2E-4
14.3229	-2E-4
14.3945	-5E-4
14.4661	0
14.5378	0
14.6094	-1E-4
14.681	-2E-4
14.7526	-1E-4
14.8242	0
14.8958	-1E-4
14.9674	1E-4
15.0391	0
15.1107	2E-4
15.1823	4E-4
15.2539	5E-4
15.3255	3E-4
15.3971	2E-4
15.4687	5E-4
15.5404	0.0011
15.612	0.0011
15.6836	0.001
15.7552	0.0011
15.8268	0.0014
15.8984	0.0015
15.9701	0.0015
16.0417	0.0016
16.1133	0.002
16.1849	0.0018
16.2565	0.0022
16.3281	0.0023
16.3997	0.0027
16.4714	0.0031
16.543	0.0034
16.6146	0.0034
16.6862	0.0037
16.7578	0.0041
16.8294	0.0045
16.901	0.0048
16.9727	0.0049
17.0443	0.0051
17.1159	0.0058
17.1875	0.0056
17.2591	0.0059
17.3307	0.0062
17.4023	0.0062
17.474	0.0063
17.5456	0.0065
17.6172	0.0067
17.6888	0.0066
17.7604	0.0067
17.832	0.0065
