21.3411	0.0081	0.0078	0.005
21.4128	0.0069	0.006	0.0038
21.4844	0.005	0.0042	8E-4
21.556	0.0038	0.0034	0
21.6276	0.0035	0.0025	-5E-4
21.6992	0.0031	0.0027	-0.0012
21.7708	0.0029	0.0029	0
21.8424	0.0034	0.0041	0.001
21.9141	0.0045	0.0052	0.0026
21.9857	0.006	0.0056	0.0039
22.0573	0.0055	0.0064	0.0038
22.1289	0.0075	0.007	0.0051
22.2005	0.0078	0.0082	0.0067
22.2721	0.0092	0.0087	0.0075
22.3437	0.0108	0.0108	0.0093
22.4154	0.0129	0.013	0.0112
22.487	0.015	0.0153	0.0132
22.5586	0.0179	0.019	0.0162
22.6302	0.0221	0.0225	0.0205
22.7018	0.0257	0.0264	0.0247
22.7734	0.0302	0.0316	0.0294
22.8451	0.035	0.0379	0.0345
22.9167	0.0409	0.0425	0.0397
22.9883	0.0465	0.0468	0.0437
23.0599	0.0508	0.0499	0.0473
23.1315	0.0523	0.0528	0.049
23.2031	0.0519	0.0523	0.0478
23.2747	0.0511	0.0498	0.0445
23.3464	0.0456	0.0444	0.0379
23.418	0.0381	0.0358	0.0294
23.4896	0.0277	0.026	0.0187
23.5612	0.0169	0.0148	0.0068
23.6328	0.0036	0.0019	-0.0063
23.7044	-0.0075	-0.0101	-0.0188
23.776	-0.0184	-0.0216	-0.0302
23.8477	-0.0285	-0.0314	-0.0402
23.9193	-0.0382	-0.0393	-0.0485
23.9909	-0.0447	-0.0457	-0.0545
24.0625	-0.0501	-0.0501	-0.0599
24.1341	-0.0545	-0.054	-0.0639
24.2057	-0.0578	-0.058	-0.0689
24.2773	-0.0637	-0.0642	-0.0755
24.349	-0.0726	-0.0739	-0.0869
24.4206	-0.0846	-0.0882	-0.1015
24.4922	-0.1027	-0.1069	-0.1208
24.5638	-0.1257	-0.1303	-0.1444
24.6354	-0.1528	-0.1572	-0.1721
24.707	-0.1817	-0.1875	-0.202
24.7786	-0.2156	-0.2219	-0.2356
24.8503	-0.252	-0.2599	-0.2729
24.9219	-0.2913	-0.3003	-0.3138
24.9935	-0.3358	-0.3447	-0.3567
25.0651	-0.3818	-0.3904	-0.3993
25.1367	-0.43	-0.4378	-0.4463
25.2083	-0.4789	-0.4873	-0.4915
25.2799	-0.5286	-0.536	-0.537
25.3516	-0.5765	-0.5846	-0.5807
25.4232	-0.6211	-0.6288	-0.6214
25.4948	-0.6621	-0.6686	-0.6533
25.5664	-0.695	-0.6975	-0.6763
25.638	-0.7139	-0.7114	-0.6821
25.7096	-0.7132	-0.7057	-0.6666
25.7812	-0.6869	-0.6716	-0.6208
25.8529	-0.6262	-0.6025	-0.5413
25.9245	-0.5209	-0.4858	-0.4155
25.9961	-0.3647	-0.3134	-0.2308
26.0677	-0.1396	-0.0743	0.0231
26.1393	0.1526	0.2355	0.3469
26.2109	0.5267	0.6314	0.7463
26.2826	0.9906	1.1168	1.2323
26.3542	1.5481	1.6936	1.7981
26.4258	2.1659	2.3307	2.4155
26.4974	2.81	2.9838	3.0395
26.569	3.4401	3.5964	3.6079
26.6406	3.9667	4.0768	4.0421
26.7122	4.2779	4.3264	4.2407
26.7839	4.2943	4.2521	4.1204
26.8555	3.9356	3.7822	3.6025
26.9271	3.1629	2.8943	2.7005
26.9987	2.0265	1.6622	1.4608
27.0703	0.6434	0.2139	-0.0065
27.1419	-0.8874	-1.2676	-1.4888
27.2135	-2.237	-2.5444	-2.7333
27.2852	-3.2398	-3.4574	-3.6124
27.3568	-3.799	-3.8923	-4.0011
27.4284	-3.8849	-3.8542	-3.9102
27.5	-3.5529	-3.4275	-3.4365
27.5716	-2.951	-2.7883	-2.7571
27.6432	-2.248	-2.1061	-2.0449
27.7148	-1.6015	-1.4744	-1.4244
27.7865	-1.0882	-0.9779	-0.9425
27.8581	-0.7087	-0.6256	-0.5764
27.9297	-0.4342	-0.3668	-0.3056
28.0013	-0.2241	-0.1723	-0.0963
28.0729	-0.0661	-0.0311	0.0669
28.1445	0.037	0.0565	0.1733
28.2161	0.0859	0.0934	0.2203
28.2878	0.0935	0.0937	0.222
28.3594	0.0864	0.0862	0.2045
28.431	0.0842	0.0878	0.1853
28.5026	0.0912	0.0966	0.1673
28.5742	0.096	0.0979	0.1406
28.6458	0.0842	0.0794	0.0998
28.7174	0.0546	0.0489	0.0539
28.7891	0.0284	0.0269	0.0217
28.8607	0.025	0.0295	0.0237
28.9323	0.0469	0.0555	0.0518
29.0039	0.077	0.0846	0.0836
29.0755	0.0946	0.0958	0.0948
29.1471	0.09	0.0859	0.0825
29.2187	0.07	0.0656	0.0583
29.2904	0.0543	0.0546	0.0387
29.362	0.0574	0.0621	0.0366
29.4336	0.0762	0.0837	0.048
29.5052	0.1027	0.1117	0.0672
29.5768	0.1329	0.14	0.089
29.6484	0.1604	0.1662	0.1103
29.7201	0.1822	0.1869	0.1274
29.7917	0.1956	0.1951	0.136
29.8633	0.1927	0.1873	0.1312
29.9349	0.1724	0.1648	0.1126
30.0065	0.1401	0.13	0.0876
30.0781	0.099	0.0871	0.0524
30.1497	0.0491	0.034	0.0076
30.2214	-0.011	-0.0264	-0.0451
30.293	-0.0737	-0.0863	-0.0962
30.3646	-0.123	-0.1326	-0.1338
30.4362	-0.1562	-0.1609	-0.151
30.5078	-0.1679	-0.1677	-0.1504
30.5794	-0.1636	-0.1596	-0.1335
30.651	-0.1475	-0.1419	-0.1068
30.7227	-0.1235	-0.1182	-0.0778
30.7943	-0.1007	-0.0964	-0.0558
30.8659	-0.086	-0.0848	-0.0457
30.9375	-0.0842	-0.0871	-0.0495
31.0091	-0.0935	-0.0976	-0.0648
31.0807	-0.1053	-0.1085	-0.0797
31.1523	-0.112	-0.112	-0.087
31.224	-0.1088	-0.1069	-0.0841
31.2956	-0.0954	-0.0922	-0.0695
31.3672	-0.0762	-0.0707	-0.048
31.4388	-0.0524	-0.0482	-0.026
31.5104	-0.0323	-0.0312	-0.0111
31.582	-0.0223	-0.0229	-0.0069
31.6536	-0.0195	-0.0212	-0.0105
31.7253	-0.0193	-0.0192	-0.0126
31.7969	-0.0147	-0.0129	-0.0101
31.8685	-0.0049	-0.0014	-0.0013
31.9401	0.0114	0.0152	0.0138
32.0117	0.0314	0.0362	0.035
32.0833	0.0556	0.0611	0.0607
32.1549	0.0823	0.089	0.0863
32.2266	0.1104	0.117	0.1124
32.2982	0.1388	0.1455	0.1406
32.3698	0.1691	0.1762	0.1693
32.4414	0.2014	0.2068	0.1976
32.513	0.2276	0.2315	0.2196
32.5846	0.2463	0.246	0.233
32.6562	0.2535	0.25	0.2354
32.7279	0.2495	0.244	0.2281
32.7995	0.2387	0.2304	0.212
32.8711	0.2185	0.2088	0.189
32.9427	0.1911	0.1825	0.1624
33.0143	0.162	0.1523	0.1342
33.0859	0.1296	0.1202	0.105
33.1576	0.0986	0.0896	0.0776
33.2292	0.0694	0.0616	0.053
33.3008	0.0427	0.0358	0.0306
33.3724	0.0199	0.0117	0.0105
33.444	-0.0023	-0.0075	-0.006
33.5156	-0.0189	-0.0216	-0.0176
33.5872	-0.028	-0.0289	-0.0221
33.6589	-0.0319	-0.0325	-0.0247
33.7305	-0.0345	-0.0357	-0.0263
33.8021	-0.0379	-0.0392	-0.0298
33.8737	-0.0409	-0.0422	-0.033
33.9453	-0.0422	-0.0415	-0.0339
34.0169	-0.0354	-0.0334	-0.0269
34.0885	-0.0226	-0.0177	-0.0114
34.1602	-9E-4	0.0052	0.0106
34.2318	0.0236	0.0308	0.0364
34.3034	0.0498	0.0558	0.06
34.375	0.0715	0.0758	0.0783
34.4466	0.0872	0.09	0.0913
34.5182	0.0968	0.0973	0.0968
34.5898	0.0987	0.0974	0.0959
34.6615	0.0951	0.0924	0.0899
34.7331	0.0869	0.0834	0.0813
34.8047	0.0749	0.071	0.0696
34.8763	0.0599	0.0553	0.0557
34.9479	0.0422	0.0362	0.0375
35.0195	0.0203	0.0134	0.0158
35.0911	-0.0054	-0.0122	-0.0091
35.1628	-0.0311	-0.0379	-0.0345
35.2344	-0.0556	-0.0616	-0.0594
35.306	-0.0751	-0.0784	-0.0787
35.3776	-0.086	-0.0872	-0.0887
35.4492	-0.0874	-0.0857	-0.0885
35.5208	-0.0794	-0.0746	-0.0768
35.5924	-0.0651	-0.0584	-0.0613
35.6641	-0.0488	-0.0421	-0.0449
35.7357	-0.0346	-0.0305	-0.0323
35.8073	-0.0266	-0.024	-0.025
35.8789	-0.0224	-0.0208	-0.0203
35.9505	-0.0193	-0.0181	-0.0171
36.0221	-0.0192	-0.019	-0.0162
36.0937	-0.0223	-0.022	-0.0167
36.1654	-0.0245	-0.0242	-0.0179
36.237	-0.025	-0.0251	-0.017
36.3086	-0.0251	-0.0239	-0.0161
36.3802	-0.0243	-0.0234	-0.0137
36.4518	-0.0232	-0.0236	-0.0145
36.5234	-0.0251	-0.0255	-0.0172
36.5951	-0.027	-0.0275	-0.022
36.6667	-0.0289	-0.0298	-0.024
36.7383	-0.0294	-0.0296	-0.0266
36.8099	-0.0277	-0.0252	-0.0257
36.8815	-0.0193	-0.0147	-0.0183
36.9531	-0.0032	0.0032	0.0017
37.0247	0.0187	0.0269	0.0198
37.0964	0.0443	0.0525	0.0462
37.168	0.0674	0.0729	0.0678
37.2396	0.0789	0.0819	0.0791
37.3112	0.0786	0.0769	0.0771
37.3828	0.064	0.0575	0.061
37.4544	0.0356	0.0248	0.0309
37.526	-0.004	-0.0161	-0.0068
37.5977	-0.045	-0.057	-0.0459
37.6693	-0.081	-0.0879	-0.0741
37.7409	-0.0985	-0.0997	-0.0861
37.8125	-0.0939	-0.089	-0.077
37.8841	-0.0695	-0.0578	-0.0487
37.9557	-0.0295	-0.015	-0.0064
38.0273	0.016	0.0291	0.0366
38.099	0.0555	0.0641	0.0704
38.1706	0.0783	0.0818	0.0865
38.2422	0.0814	0.0776	0.0812
38.3138	0.0631	0.0521	0.0539
38.3854	0.0256	0.0103	0.0099
38.457	-0.023	-0.0409	-0.0403
38.5286	-0.076	-0.0942	-0.0917
38.6003	-0.1248	-0.1411	-0.1388
38.6719	-0.1663	-0.1769	-0.1735
38.7435	-0.1904	-0.1958	-0.1921
38.8151	-0.1957	-0.1952	-0.192
38.8867	-0.1818	-0.176	-0.1732
38.9583	-0.1545	-0.144	-0.142
39.0299	-0.1184	-0.1075	-0.1049
39.1016	-0.0814	-0.0697	-0.0676
39.1732	-0.0458	-0.0353	-0.0333
39.2448	-0.0145	-0.0082	-0.0053
39.3164	0.0041	0.0083	0.0125
39.388	0.0131	0.0127	0.0182
39.4596	0.0096	0.0071	0.0132
39.5312	8E-4	-0.0017	0.0041
39.6029	-0.0077	-0.0095	-0.0038
39.6745	-0.0114	-0.0102	-0.0058
39.7461	-0.0068	-0.0038	0.0011
39.8177	0.0059	0.01	0.0157
39.8893	0.0225	0.0289	0.0337
39.9609	0.0413	0.0459	0.051
40.0326	0.0559	0.0587	0.0628
40.1042	0.064	0.0638	0.0678
40.1758	0.0644	0.0626	0.0653
40.2474	0.0599	0.0561	0.0568
40.319	0.0497	0.0462	0.0459
40.3906	0.0393	0.0342	0.034
40.4622	0.0275	0.0234	0.0211
40.5339	0.0173	0.0137	0.011
40.6055	0.008	0.0051	0.0027
40.6771	4E-4	-0.0012	-0.0029
40.7487	-0.0041	-0.0067	-0.0079
40.8203	-0.0075	-0.0101	-0.0116
40.8919	-0.0112	-0.0133	-0.0148
40.9635	-0.0168	-0.0188	-0.0198
41.0352	-0.0224	-0.0277	-0.0282
41.1068	-0.0332	-0.0397	-0.0387
41.1784	-0.0483	-0.0552	-0.0538
41.25	-0.0658	-0.0731	-0.0716
41.3216	-0.083	-0.0883	-0.0866
41.3932	-0.0952	-0.0978	-0.0955
41.4648	-0.1001	-0.0998	-0.0963
41.5365	-0.0941	-0.0933	-0.0887
41.6081	-0.083	-0.0803	-0.0736
41.6797	-0.0698	-0.0667	-0.0593
41.7513	-0.059	-0.0591	-0.0501
41.8229	-0.0565	-0.0608	-0.052
41.8945	-0.0656	-0.0728	-0.0644
41.9661	-0.0836	-0.0931	-0.086
42.0378	-0.1079	-0.1181	-0.1121
42.1094	-0.1335	-0.1459	-0.1416
42.181	-0.1628	-0.1758	-0.1724
42.2526	-0.1935	-0.2062	-0.2019
42.3242	-0.2239	-0.2326	-0.2303
42.3958	-0.2483	-0.2552	-0.253
42.4674	-0.2666	-0.2715	-0.2668
42.5391	-0.2778	-0.2794	-0.2732
42.6107	-0.2795	-0.2794	-0.2705
42.6823	-0.2738	-0.271	-0.2585
42.7539	-0.2615	-0.2593	-0.2414
42.8255	-0.2491	-0.2464	-0.2245
42.8971	-0.2372	-0.2345	-0.2101
42.9687	-0.2255	-0.2201	-0.1937
43.0404	-0.2054	-0.1948	-0.1665
43.112	-0.1672	-0.1483	-0.1191
43.1836	-0.1015	-0.0717	-0.0411
43.2552	-0.0026	0.0413	0.0724
43.3268	0.1322	0.1847	0.2195
43.3984	0.2946	0.3561	0.394
43.4701	0.4769	0.543	0.5778
43.5417	0.6708	0.7341	0.7663
43.6133	0.8632	0.9198	0.9427
43.6849	1.0413	1.0918	1.105
43.7565	1.1967	1.2395	1.2383
43.8281	1.3213	1.3517	1.3383
43.8997	1.4037	1.4159	1.3865
43.9714	1.4266	1.4147	1.3705
44.043	1.3745	1.3332	1.2778
44.1146	1.2388	1.1603	1.0959
44.1862	1.0068	0.8952	0.8251
44.2578	0.6878	0.5406	0.4644
44.3294	0.2906	0.1181	0.0291
44.401	-0.1811	-0.3415	-0.4368
44.4727	-0.6587	-0.8041	-0.8844
44.5443	-1.0943	-1.2203	-1.2821
44.6159	-1.4531	-1.5475	-1.5945
44.6875	-1.6955	-1.7459	-1.7782
44.7591	-1.798	-1.7884	-1.8046
44.8307	-1.737	-1.6633	-1.6641
44.9023	-1.5176	-1.3981	-1.3792
44.974	-1.1783	-1.0289	-0.9994
45.0456	-0.7674	-0.6109	-0.5757
45.1172	-0.3478	-0.2132	-0.1643
45.1888	0.0041	0.1091	0.1595
45.2604	0.2552	0.3142	0.3667
45.332	0.379	0.3906	0.4431
45.4036	0.3796	0.3526	0.4084
45.4753	0.2866	0.2355	0.294
45.5469	0.1451	0.0908	0.1477
45.6185	0.0069	-0.0366	0.0172
45.6901	-0.0902	-0.1134	-0.061
45.7617	-0.1283	-0.1297	-0.0815
45.8333	-0.1132	-0.0975	-0.0569
45.9049	-0.0651	-0.0452	-0.0161
45.9766	-0.0167	-0.0012	0.0177
46.0482	0.0155	0.0186	0.0259
46.1198	0.0182	0.0121	0.0098
46.1914	-0.0013	-0.0124	-0.0222
46.263	-0.0293	-0.0396	-0.051
46.3346	-0.0509	-0.055	-0.0653
46.4062	-0.0563	-0.0548	-0.062
46.4779	-0.0469	-0.041	-0.0466
46.5495	-0.0308	-0.0239	-0.0276
46.6211	-0.0168	-0.0128	-0.0156
46.6927	-0.01	-0.0085	-0.014
46.7643	-0.0086	-0.0063	-0.0156
46.8359	-0.0039	0.0016	-0.0116
46.9076	0.0109	0.0209	0.0035
46.9792	0.0393	0.0511	0.0311
47.0508	0.0717	0.0834	0.0645
47.1224	0.1019	0.1086	0.0923
47.194	0.1166	0.1157	0.1041
47.2656	0.1117	0.104	0.0966
47.3372	0.0891	0.0764	0.0743
47.4089	0.0566	0.0442	0.0462
47.4805	0.0257	0.016	0.0215
47.5521	0.0021	-0.005	0.0027
47.6237	-0.0162	-0.0216	-0.0129
47.6953	-0.0321	-0.0374	-0.0265
47.7669	-0.0493	-0.0558	-0.0424
47.8385	-0.0682	-0.0733	-0.0572
47.9102	-0.0829	-0.0853	-0.0663
47.9818	-0.0868	-0.0851	-0.0642
48.0534	-0.0795	-0.0738	-0.0511
48.125	-0.064	-0.0562	-0.0335
48.1966	-0.0463	-0.0413	-0.0194
48.2682	-0.0358	-0.0336	-0.012
48.3398	-0.032	-0.0323	-0.0123
48.4115	-0.0318	-0.0305	-0.0106
48.4831	-0.0271	-0.0227	-0.006
48.5547	-0.0151	-0.0087	0.005
48.6263	0.0017	0.0093	0.0192
48.6979	0.0178	0.0227	0.0311
48.7695	0.0271	0.0287	0.0366
48.8411	0.0297	0.0308	0.0379
48.9128	0.032	0.0324	0.0379
48.9844	0.035	0.0364	0.0413
49.056	0.041	0.0433	0.0452
49.1276	0.0489	0.0502	0.0481
49.1992	0.0533	0.0532	0.0478
49.2708	0.0525	0.05	0.0435
49.3424	0.0489	0.0467	0.0394
49.4141	0.0464	0.0468	0.0375
49.4857	0.0501	0.0527	0.042
49.5573	0.0589	0.0636	0.0517
49.6289	0.0718	0.0764	0.0627
49.7005	0.0846	0.0878	0.0754
49.7721	0.0943	0.0963	0.0849
49.8437	0.1014	0.102	0.0917
49.9154	0.1035	0.1036	0.0927
49.987	0.1011	0.0993	0.0868
50.0586	0.0926	0.0873	0.0751
50.1302	0.0772	0.0705	0.0581
50.2018	0.0586	0.0522	0.0402
50.2734	0.0426	0.0382	0.0273
50.3451	0.0319	0.0303	0.0209
50.4167	0.0279	0.027	0.0189
50.4883	0.0255	0.0246	0.0184
50.5599	0.0211	0.0186	0.0143
50.6315	0.0137	0.0098	0.0098
50.7031	0.005	0.0013	0.0022
50.7747	-0.0026	-0.0046	-0.0023
50.8464	-0.0059	-0.0071	-0.0048
50.918	-0.0056	-0.0056	-0.0044
50.9896	-0.0024	-9E-4	2E-4
51.0612	0.0031	0.0057	0.0085
51.1328	0.0108	0.0129	0.016
51.2044	0.0181	0.0183	0.0213
51.276	0.02	0.0195	0.021
51.3477	0.019	0.0163	0.0167
51.4193	0.014	0.0107	0.0092
51.4909	0.0079	0.0062	0.0024
51.5625	0.0045	0.0039	-0.0013
51.6341	0.0034	0.0049	-4E-4
51.7057	0.0068	0.009	0.0019
51.7773	0.0131	0.0143	0.0061
51.849	0.0172	0.0175	0.0102
51.9206	0.0204	0.0204	0.0144
51.9922	0.0223	0.0225	0.017
52.0638	0.0241	0.0245	0.0183
52.1354	0.0259	0.0268	0.0209
52.207	0.0272	0.0262	0.0209
52.2786	0.0249	0.0219	0.0168
52.3503	0.0184	0.0148	0.0092
52.4219	0.0097	0.0069	0.0028
52.4935	0.001	-3E-4	-0.0049
52.5651	-0.0047	-0.005	-0.0097
52.6367	-0.0067	-0.0065	-0.0115
52.7083	-0.0065	-0.0048	-0.0094
52.7799	-0.0032	-0.002	-0.0069
52.8516	-6E-4	8E-4	-0.0055
52.9232	-4E-4	-0.0013	-0.0077
52.9948	-0.0058	-0.008	-0.0141
53.0664	-0.0139	-0.0172	-0.0242
53.138	-0.0243	-0.0254	-0.0331
53.2096	-0.0304	-0.0309	-0.0392
53.2812	-0.0322	-0.0321	-0.0411
53.3529	-0.0326	-0.0312	-0.0406
53.4245	-0.0321	-0.0303	-0.0391
53.4961	-0.0322	-0.0313	-0.0387
53.5677	-0.0336	-0.0325	-0.0407
53.6393	-0.0352	-0.0335	-0.0429
53.7109	-0.0346	-0.0331	-0.0414
53.7826	-0.0312	-0.0288	-0.0373
53.8542	-0.026	-0.0231	-0.0321
53.9258	-0.0191	-0.0178	-0.0265
53.9974	-0.0163	-0.0154	-0.0258
54.069	-0.0163	-0.0161	-0.0263
54.1406	-0.0182	-0.0183	-0.0293
54.2122	-0.0215	-0.0228	-0.0341
54.2839	-0.0253	-0.0266	-0.0385
54.3555	-0.0285	-0.0285	-0.0405
