14.7526	0.0012	0.0012
14.8242	0.0032	0.0032
14.8958	0.0031	0.0031
14.9674	0.0033	0.0033
15.0391	0.0028	0.0028
15.1107	0.0043	0.0043
15.1823	0.0034	0.0034
15.2539	0.0041	0.0041
15.3255	0.0032	0.0032
15.3971	0.0037	0.0037
15.4687	0.0044	0.0044
15.5404	0.0045	0.0045
15.612	0.005	0.005
15.6836	0.0045	0.0045
15.7552	0.0047	0.0047
15.8268	0.005	0.005
15.8984	0.0055	0.0055
15.9701	0.0045	0.0045
16.0417	0.0044	0.0044
16.1133	0.0043	0.0043
16.1849	0.0049	0.0049
16.2565	0.006	0.006
16.3281	0.0063	0.0063
16.3997	0.0053	0.0053
16.4714	0.0062	0.0062
16.543	0.0063	0.0063
16.6146	0.0067	0.0067
16.6862	0.0064	0.0064
16.7578	0.0067	0.0067
16.8294	0.0067	0.0067
16.901	0.0068	0.0068
16.9727	0.0072	0.0072
17.0443	0.0072	0.0072
17.1159	0.0073	0.0073
17.1875	0.0068	0.0068
17.2591	0.0073	0.0073
17.3307	0.0064	0.0064
17.4023	0.0063	0.0063
17.474	0.0073	0.0073
17.5456	0.0079	0.0079
17.6172	0.0077	0.0077
17.6888	0.0079	0.0079
17.7604	0.0069	0.0069
17.832	0.0067	0.0067
17.9036	0.0067	0.0067
17.9753	0.0068	0.0068
18.0469	0.0069	0.0069
18.1185	0.0072	0.0072
18.1901	0.007	0.007
18.2617	0.0076	0.0076
18.3333	0.0076	0.0076
18.4049	0.009	0.009
18.4766	0.0096	0.0096
18.5482	0.0098	0.0098
18.6198	0.0109	0.0109
18.6914	0.0112	0.0112
18.763	0.0115	0.0115
18.8346	0.0116	0.0116
18.9062	0.0105	0.0105
18.9779	0.0094	0.0094
19.0495	0.0077	0.0077
19.1211	0.0046	0.0046
19.1927	0.0029	0.0029
19.2643	7E-4	7E-4
19.3359	-0.0012	-0.0012
19.4076	-0.002	-0.002
19.4792	-0.0021	-0.0021
19.5508	-0.0033	-0.0033
19.6224	-0.0029	-0.0029
19.694	-0.0021	-0.0021
19.7656	-0.0012	-0.0012
19.8372	-8E-4	-8E-4
19.9089	-0.001	-0.001
19.9805	-0.0014	-0.0014
20.0521	-9E-4	-9E-4
20.1237	-0.0011	-0.0011
20.1953	-0.0011	-0.0011
20.2669	-0.0014	-0.0014
20.3385	-0.001	-0.001
20.4102	9E-4	9E-4
20.4818	0.0017	0.0017
20.5534	0.0028	0.0028
20.625	0.0032	0.0032
20.6966	0.0043	0.0043
20.7682	0.0061	0.0061
20.8398	0.0075	0.0075
20.9115	0.0082	0.0082
20.9831	0.0087	0.0087
21.0547	0.0088	0.0088
21.1263	0.0085	0.0085
21.1979	0.0071	0.0071
21.2695	0.005	0.005
21.3411	0.0035	0.0035
21.4128	0.0014	0.0014
21.4844	-6E-4	-6E-4
21.556	-6E-4	-6E-4
21.6276	-0.0012	-0.0012
21.6992	-0.0011	-0.0011
21.7708	1E-4	1E-4
21.8424	0.0011	0.0011
21.9141	0.0014	0.0014
21.9857	0.0026	0.0026
22.0573	0.0036	0.0036
