0,97.165,1,0,1
0.050603,0.047583,1,0.0056514,1
0.10121,0.090203,1,-0.010768,1
0.15181,0.071324,1,0.018808,1
0.20241,0.062051,1,0.023219,1
0.25302,0.058156,1,0.018058,1
0.30362,0.064798,1,0.018684,1
0.35422,0.067345,1,0.028355,1
0.40483,0.061419,1,0.032833,1
0.45543,0.061025,1,0.031206,1
0.50603,0.061501,1,0.034787,1
0.55664,0.058153,1,0.035267,1
0.60724,0.059722,1,0.034899,1
0.65784,0.059552,1,0.039257,1
0.70844,0.056537,1,0.040285,1
0.75905,0.05746,1,0.040272,1
0.80965,0.0567,1,0.043326,1
0.86025,0.056277,1,0.043374,1
0.91086,0.059219,1,0.045735,1
0.96146,0.059715,1,0.050371,1
1.0121,0.060957,1,0.05576,1
1.0627,0.058683,1,0.062968,1
1.1133,0.055771,1,0.064316,1
1.1639,0.055792,1,0.068639,1
1.2145,0.050949,1,0.071122,1
1.2651,0.052993,1,0.070833,1
1.3157,0.054976,1,0.079771,1
1.3663,0.047897,1,0.081509,1
1.4169,0.054191,1,0.077096,1
1.4675,0.056716,1,0.093839,1
1.5181,0.05282,1,0.09104,1
1.5687,0.075113,1,0.093499,1
1.6193,0.066418,1,0.12826,1
1.6699,0.060789,1,0.090042,1
1.7205,0.1221,1,0.18096,1
1.7711,0.085734,1,0.15968,1
1.8217,0.12736,1,0.084835,1
1.8723,0.14727,1,0.59849,1
1.9229,-0.015282,1,0.38083,1
1.9735,0.46037,1,0.16211,1
2.0241,-0.43635,1,-0.23667,1
2.0747,-0.66777,1,0.090513,1
2.1253,0.59877,1,-0.25997,1
2.1759,-0.074662,1,-0.16965,1
2.2265,0.0424,1,-0.31943,1
2.2771,0.029435,1,-0.17182,1
2.3277,-0.046562,1,-0.18185,1
2.3783,-0.1289,1,-0.16394,1
2.429,0.11528,1,-0.43195,1
2.4796,-0.032365,1,-0.14549,1
2.5302,-0.084003,1,-0.072392,1
2.5808,-0.085519,1,-0.090618,1
2.6314,-0.080115,1,0.23087,1
2.682,-0.040455,1,-0.033163,1
2.7326,0.01558,1,-0.064672,1
2.7832,0.28804,1,0.026043,1
2.8338,0.095391,1,0.025517,1
2.8844,-0.0021845,1,-0.074165,1
2.935,-0.066446,1,-0.15137,1
2.9856,0.033304,1,-0.091104,1
3.0362,0.057623,1,-0.028862,1
3.0868,-0.19712,1,-0.045794,1
3.1374,-0.084783,1,0.0071035,1
3.188,0.082384,1,-0.076501,1
3.2386,-0.013488,1,-0.20523,1
3.2892,0.021294,1,-0.019778,1
3.3398,0.14613,1,-0.021597,1
3.3904,-0.0079367,1,-0.057055,1
3.441,0.032698,1,0.062479,1
3.4916,-0.10588,1,0.17987,1
3.5422,-0.022487,1,-0.030193,1
3.5928,-0.036459,1,0.16669,1
3.6434,-0.0080588,1,-0.21463,1
3.694,0.0048517,1,0.024408,1
3.7446,0.13905,1,-0.077582,1
3.7952,0.072344,1,0.057673,1
3.8458,-0.07404,1,0.21726,1
3.8964,0.062776,1,-0.091491,1
3.947,0.013121,1,0.050251,1
3.9977,-0.079012,1,-0.092343,1
4.0483,0.028128,1,-0.00034857,1
4.0989,-0.01883,1,0.092719,1
4.1495,0.060495,1,-0.011137,1
4.2001,0.12119,1,0.056918,1
4.2507,-0.018479,1,0.10592,1
4.3013,0.16748,1,-0.03357,1
4.3519,0.03756,1,0.051258,1
4.4025,-0.13584,1,0.11199,1
4.4531,0.28276,1,2.6146e-05,1
4.5037,0.010184,1,0.092795,1
4.5543,-0.020601,1,-0.11711,1
4.6049,-0.19026,1,0.046765,1
4.6555,0.027364,1,0.13412,1
4.7061,0.050622,1,0.033873,1
4.7567,-0.22113,1,0.0017952,1
4.8073,0.053534,1,0.050302,1
4.8579,-0.48124,1,0.50869,1
4.9085,-0.085634,1,0.081352,1
4.9591,-0.1667,1,-0.074968,1
5.0097,-0.35629,1,0.11323,1
5.0603,-0.099806,1,0.070076,1
5.1109,-0.045488,1,0.0081012,1
5.1615,-0.11863,1,0.56318,1
5.2121,-0.1201,1,0.20766,1
5.2627,-0.060981,1,0.0034317,1
5.3133,-0.0011538,1,0.15393,1
5.3639,-0.029277,1,0.051589,1
5.4145,-0.17421,1,0.033727,1
5.4651,-0.068655,1,0.046203,1
5.5157,-0.073308,1,0.033695,1
5.5664,0.35448,1,0.41766,1
5.617,-0.05234,1,0.031761,1
5.6676,-0.18699,1,-0.10309,1
5.7182,-0.084917,1,0.0062129,1
5.7688,-0.02742,1,-0.046713,1
5.8194,-0.25952,1,0.011016,1
5.87,-0.022993,1,-0.091718,1
5.9206,0.12803,1,-0.5022,1
5.9712,-0.082998,1,0.033596,1
6.0218,-0.092745,1,-0.029393,1
6.0724,-0.10937,1,0.072931,1
6.123,-0.092985,1,-0.011116,1
6.1736,-0.053908,1,0.047815,1
6.2242,0.056752,1,-0.13754,1
6.2748,0.43816,1,-0.085576,1
6.3254,-0.045117,1,-0.063874,1
6.376,0.11854,1,0.31048,1
6.4266,-0.064809,1,0.022043,1
6.4772,-0.038313,1,-0.1899,1
6.5278,0.065948,1,0.0052642,1
6.5784,-0.044047,1,-0.026216,1
6.629,-0.030048,1,-0.13527,1
6.6796,-0.030674,1,0.035773,1
6.7302,-0.012185,1,-0.08599,1
6.7808,-0.037032,1,-0.091011,1
6.8314,-0.030776,1,-0.067163,1
6.882,-0.15101,1,-0.24496,1
6.9326,-0.014028,1,-0.088941,1
6.9832,0.027937,1,-0.078826,1
