0,10.562,1,0,1
0.050603,0.051881,1,0.050152,1
0.10121,-0.24421,1,0.24239,1
0.15181,0.037395,1,0.23059,1
0.20241,0.057708,1,0.19601,1
0.25302,0.060813,1,0.15776,1
0.30362,0.068627,1,0.147,1
0.35422,0.061891,1,0.14882,1
0.40483,0.048406,1,0.1396,1
0.45543,0.051603,1,0.12822,1
0.50603,0.051631,1,0.12883,1
0.55664,0.047144,1,0.12304,1
0.60724,0.051525,1,0.1207,1
0.65784,0.047635,1,0.12483,1
0.70844,0.042004,1,0.12028,1
0.75905,0.043929,1,0.11783,1
0.80965,0.041852,1,0.12127,1
0.86025,0.039881,1,0.11914,1
0.91086,0.041561,1,0.12411,1
0.96146,0.036348,1,0.12931,1
1.0121,0.031688,1,0.13272,1
1.0627,0.023789,1,0.13894,1
1.1133,0.014261,1,0.13648,1
1.1639,0.016392,1,0.13991,1
1.2145,0.0076098,1,0.14359,1
1.2651,0.0052545,1,0.14066,1
1.3157,0.0033445,1,0.15601,1
1.3663,-0.0070897,1,0.15794,1
1.4169,-0.0022649,1,0.15249,1
1.4675,-0.0089954,1,0.17465,1
1.5181,-0.017777,1,0.16816,1
1.5687,0.0095444,1,0.18163,1
1.6193,-0.015566,1,0.212,1
1.6699,-0.038333,1,0.19704,1
1.7205,0.028529,1,0.23766,1
1.7711,-0.054254,1,0.26459,1
1.8217,-0.0095151,1,0.28819,1
1.8723,-0.045426,1,0.55689,1
1.9229,-0.077233,1,0.61372,1
1.9735,1.5929,1,3.0034,1
2.0241,-1.1818,1,-1.2674,1
2.0747,1.4199,1,-0.28767,1
2.1253,0.44499,1,-0.46046,1
2.1759,0.2996,1,-0.33679,1
2.2265,0.2832,1,-0.21584,1
2.2771,-0.20015,1,-0.49169,1
2.3277,0.0049558,1,-0.15998,1
2.3783,0.134,1,-0.10261,1
2.429,0.034423,1,-0.037995,1
2.4796,-0.00090986,1,-0.14102,1
2.5302,0.15208,1,-0.098739,1
2.5808,0.32351,1,0.066425,1
2.6314,-0.41803,1,-0.13289,1
2.682,0.042659,1,-0.2197,1
2.7326,-0.04307,1,0.21437,1
2.7832,0.14565,1,0.040652,1
2.8338,-0.0076751,1,-0.0040709,1
2.8844,-0.039832,1,-0.33392,1
2.935,-0.099291,1,-0.093044,1
2.9856,-0.60479,1,0.42312,1
3.0362,0.065053,1,0.14261,1
3.0868,0.035311,1,-0.029803,1
3.1374,0.19453,1,-0.00050911,1
3.188,-0.10386,1,-0.046553,1
3.2386,0.064622,1,0.015169,1
3.2892,-0.001155,1,0.21538,1
3.3398,0.13109,1,0.044659,1
3.3904,0.077309,1,0.085511,1
3.441,-0.077177,1,0.049375,1
3.4916,-0.064322,1,-0.087353,1
3.5422,-0.036085,1,0.084877,1
3.5928,-0.14917,1,-0.16383,1
3.6434,0.099322,1,0.06425,1
3.694,-0.2372,1,0.48582,1
3.7446,-0.11465,1,0.12945,1
3.7952,0.10662,1,0.10609,1
3.8458,-0.18945,1,0.08085,1
3.8964,0.02131,1,-0.021556,1
3.947,-0.002613,1,0.1829,1
3.9977,-0.090008,1,0.027262,1
4.0483,-0.058785,1,-0.15778,1
4.0989,-0.15694,1,0.27792,1
4.1495,-0.14204,1,-0.053709,1
4.2001,0.20795,1,-0.19858,1
4.2507,-0.13641,1,-0.018071,1
4.3013,-0.08632,1,-0.082257,1
4.3519,0.053055,1,0.093844,1
4.4025,0.14282,1,0.13274,1
4.4531,-0.091576,1,-0.13136,1
4.5037,-0.018256,1,-0.15936,1
4.5543,0.038608,1,-0.076757,1
4.6049,0.019332,1,0.25839,1
4.6555,-0.20032,1,-0.11397,1
4.7061,0.14523,1,-0.072097,1
4.7567,0.0027093,1,-0.19036,1
4.8073,0.076359,1,0.074072,1
4.8579,-0.12435,1,-0.097536,1
4.9085,-0.070126,1,-0.15745,1
4.9591,-0.085039,1,0.07377,1
5.0097,-0.12946,1,-0.1437,1
5.0603,0.084438,1,0.26722,1
5.1109,-0.20577,1,0.012517,1
5.1615,-0.051089,1,0.14425,1
5.2121,0.15784,1,0.093241,1
5.2627,-0.17641,1,-0.1903,1
5.3133,0.29896,1,0.020325,1
5.3639,-0.021513,1,-0.1248,1
5.4145,-0.86945,1,1.9537,1
5.4651,0.041253,1,-0.092473,1
5.5157,-0.066579,1,0.019078,1
5.5664,-0.10536,1,-0.27777,1
5.617,0.0020517,1,0.16176,1
5.6676,0.052261,1,-0.0045349,1
5.7182,0.0040949,1,-0.20304,1
5.7688,0.063747,1,0.1109,1
5.8194,-0.15848,1,0.028475,1
5.87,-0.79991,1,0.23708,1
5.9206,-0.055915,1,0.039545,1
5.9712,0.15038,1,0.25776,1
6.0218,-0.047707,1,-0.10613,1
6.0724,0.06312,1,0.040872,1
6.123,0.079197,1,0.031973,1
6.1736,0.068433,1,-0.14442,1
6.2242,0.11423,1,-0.14065,1
6.2748,-0.27994,1,-0.099958,1
6.3254,-0.079463,1,-0.021845,1
6.376,-0.15471,1,-0.088367,1
6.4266,-0.14785,1,0.00074826,1
6.4772,0.098524,1,-0.0061545,1
6.5278,0.01989,1,0.095852,1
6.5784,-0.091319,1,-0.096218,1
6.629,0.10926,1,0.24438,1
6.6796,0.059479,1,0.070582,1
6.7302,-0.1376,1,0.058285,1
6.7808,0.14855,1,0.0042011,1
6.8314,-0.27138,1,-0.19137,1
6.882,0.043101,1,-0.045841,1
6.9326,-0.1084,1,0.067247,1
6.9832,0.04382,1,-0.12035,1
