0.003	291.33083
0.00998	92.89216
0.01696	49.15265
0.02395	30.5438
0.03093	21.55914
0.03791	13.85066
0.04489	8.29841
0.05187	5.09375
0.05886	3.85876
0.06584	3.72273
0.07282	4.24192
0.0798	4.72612
0.08678	4.82668
0.09377	4.87779
0.10075	4.95377
0.10773	5.03662
0.11471	5.09208
0.12169	5.10466
0.12868	5.09337
0.13566	5.0755
0.14264	5.06623
0.14962	5.06585
0.1566	5.07365
0.16359	5.08815
0.17057	5.10942
0.17755	5.12888
0.18453	5.1454
0.19151	5.15448
0.1985	5.15537
0.20548	5.1479
0.21246	5.13302
0.21944	5.11695
0.22642	5.10126
0.23341	5.09037
0.24039	5.08561
0.24737	5.08675
0.25435	5.0913
0.26133	5.09609
0.26832	5.09822
0.2753	5.09668
0.28228	5.09319
0.28926	5.0887
0.29624	5.08572
0.30323	5.0854
0.31021	5.08777
0.31719	5.09235
0.32417	5.09763
0.33115	5.1021
0.33814	5.10566
0.34512	5.10743
0.3521	5.10779
0.35908	5.10705
0.36606	5.10616
0.37305	5.10549
0.38003	5.10517
0.38701	5.10542
0.39399	5.10694
0.40097	5.10916
0.40795	5.11164
0.41494	5.11407
0.42192	5.11541
0.4289	5.11526
0.43588	5.1142
0.44286	5.1127
0.44985	5.11119
0.45683	5.11018
0.46381	5.11049
0.47079	5.1108
0.47777	5.11176
0.48476	5.11296
0.49174	5.11429
0.49872	5.11549
0.5057	5.11641
0.51268	5.11683
0.51967	5.11589
0.52665	5.11454
0.53363	5.11288
0.54061	5.1119
0.54759	5.11166
0.55458	5.11314
0.56156	5.11583
0.56854	5.11827
0.57552	5.11959
0.5825	5.11942
0.58949	5.11811
0.59647	5.11628
0.60345	5.11467
0.61043	5.11485
0.61741	5.11593
0.6244	5.11713
0.63138	5.11894
0.63836	5.12034
0.64534	5.12083
0.65232	5.12056
0.65931	5.12057
0.66629	5.12095
0.67327	5.12202
0.68025	5.1238
0.68723	5.12547
0.69422	5.12683
0.7012	5.12746
0.70818	5.12721
0.71516	5.12677
0.72214	5.1262
0.72913	5.126
0.73611	5.12618
0.74309	5.12718
0.75007	5.12836
0.75705	5.12968
0.76404	5.13117
0.77102	5.13204
0.778	5.13267
0.78498	5.13272
0.79196	5.13283
0.79895	5.13283
0.80593	5.13315
0.81291	5.13423
0.81989	5.13547
0.82687	5.13719
0.83386	5.13848
0.84084	5.13917
0.84782	5.13928
0.8548	5.13933
0.86178	5.13933
0.86877	5.13981
0.87575	5.14031
0.88273	5.14145
0.88971	5.14231
0.89669	5.14282
0.90368	5.14317
0.91066	5.14319
0.91764	5.14354
0.92462	5.1444
0.9316	5.1457
0.93859	5.1472
0.94557	5.14813
0.95255	5.14827
0.95953	5.148
0.96651	5.14775
0.9735	5.14783
0.98048	5.14891
0.98746	5.15068
0.99444	5.15298
1.00142	5.15457
1.00841	5.15483
1.01539	5.15469
1.02237	5.1545
1.02935	5.15536
1.03633	5.15778
1.04332	5.16028
1.0503	5.16292
1.05728	5.16415
1.06426	5.16341
1.07124	5.1607
1.07823	5.15776
1.08521	5.15607
1.09219	5.15832
1.09917	5.16542
1.10615	5.17385
1.11314	5.17818
1.12012	5.17696
1.1271	5.17242
1.13408	5.16733
1.14106	5.16341
1.14805	5.162
1.15503	5.16493
1.16201	5.17351
1.16899	5.18315
1.17597	5.18931
1.18295	5.18852
1.18994	5.18371
1.19692	5.17772
1.2039	5.17365
1.21088	5.17372
1.21786	5.17722
1.22485	5.18275
1.23183	5.18751
1.23881	5.19054
1.24579	5.191
1.25277	5.19043
1.25976	5.18937
1.26674	5.1891
1.27372	5.18988
1.2807	5.19184
1.28768	5.1935
1.29467	5.1948
1.30165	5.19485
1.30863	5.19546
1.31561	5.19612
1.32259	5.19773
1.32958	5.20003
1.33656	5.20269
1.34354	5.20516
1.35052	5.20739
1.3575	5.20825
1.36449	5.20864
1.37147	5.20827
1.37845	5.20777
1.38543	5.2075
1.39241	5.20798
1.3994	5.20954
1.40638	5.21218
1.41336	5.21618
1.42034	5.21988
1.42732	5.22307
1.43431	5.22426
1.44129	5.22413
1.44827	5.22265
1.45525	5.22112
1.46223	5.22067
1.46922	5.22155
1.4762	5.22426
1.48318	5.22796
1.49016	5.23191
1.49714	5.23487
1.50413	5.23643
1.51111	5.23688
1.51809	5.23723
1.52507	5.23774
1.53205	5.23885
1.53904	5.24084
1.54602	5.24317
1.553	5.245
1.55998	5.24633
1.56696	5.24639
1.57395	5.24623
1.58093	5.24658
1.58791	5.24756
1.59489	5.25142
1.60187	5.25655
1.60886	5.26188
1.61584	5.26626
1.62282	5.26749
1.6298	5.26622
1.63678	5.26168
1.64377	5.25659
1.65075	5.25238
1.65773	5.25244
1.66471	5.26243
1.67169	5.28261
1.67868	5.29047
1.68566	5.28681
1.69264	5.27845
1.69962	5.26976
1.7066	5.26343
1.71359	5.26274
1.72057	5.2709
1.72755	5.28735
1.73453	5.29743
1.74151	5.2995
1.7485	5.2969
1.75548	5.29309
1.76246	5.28905
1.76944	5.28769
1.77642	5.28919
1.78341	5.29372
1.79039	5.29951
1.79737	5.30408
1.80435	5.30723
1.81133	5.30878
1.81832	5.30948
1.8253	5.31022
1.83228	5.31128
1.83926	5.31202
1.84624	5.31276
1.85323	5.31328
1.86021	5.31507
1.86719	5.31834
1.87417	5.32319
1.88115	5.32774
1.88814	5.33062
1.89512	5.331
1.9021	5.33015
1.90908	5.32916
1.91606	5.32935
1.92305	5.33186
1.93003	5.33636
1.93701	5.34217
1.94399	5.34554
1.95097	5.34689
1.95795	5.34695
1.96494	5.34678
1.97192	5.34749
1.9789	5.34995
1.98588	5.35463
1.99286	5.35935
1.99985	5.36276
2.00683	5.3642
2.01381	5.3645
2.02079	5.36422
2.02777	5.36464
2.03476	5.36688
2.04174	5.37063
2.04872	5.37469
2.0557	5.37821
2.06268	5.37995
2.06967	5.38117
2.07665	5.38177
2.08363	5.38365
2.09061	5.38674
2.09759	5.39123
2.10458	5.39549
2.11156	5.39832
2.11854	5.39926
2.12552	5.39925
2.1325	5.39892
2.13949	5.39931
2.14647	5.4012
2.15345	5.4051
2.16043	5.41127
2.16741	5.41681
2.1744	5.41993
2.18138	5.42097
2.18836	5.42083
2.19534	5.42068
2.20232	5.42141
2.20931	5.42385
2.21629	5.42821
2.22327	5.43286
2.23025	5.43647
2.23723	5.43899
2.24422	5.43945
2.2512	5.43963
2.25818	5.44142
2.26516	5.44596
2.27214	5.45381
2.27913	5.4605
2.28611	5.46425
2.29309	5.4646
2.30007	5.46349
2.30705	5.46154
2.31404	5.46075
2.32102	5.46121
2.328	5.46467
2.33498	5.47114
2.34196	5.47945
2.34895	5.4853
2.35593	5.48765
2.36291	5.48686
2.36989	5.48404
2.37687	5.48172
2.38386	5.48193
2.39084	5.4869
2.39782	5.49575
2.4048	5.50502
2.41178	5.50913
2.41877	5.50901
2.42575	5.50658
2.43273	5.50409
2.43971	5.50261
2.44669	5.50312
2.45368	5.50584
2.46066	5.51273
2.46764	5.52144
2.47462	5.52895
2.4816	5.533
2.48859	5.5335
2.49557	5.53233
2.50255	5.53024
2.50953	5.5288
2.51651	5.52937
2.5235	5.53222
2.53048	5.53673
2.53746	5.5415
2.54444	5.54419
2.55142	5.54516
2.55841	5.54573
2.56539	5.54713
2.57237	5.54989
2.57935	5.55298
2.58633	5.55565
2.59332	5.55554
2.6003	5.55403
2.60728	5.55048
2.61426	5.54431
2.62124	5.53518
2.62823	5.51823
2.63521	5.49433
2.64219	5.45778
2.64917	5.41755
2.65615	5.39482
2.66314	5.38225
2.67012	5.37478
2.6771	5.36895
2.68408	5.36589
2.69106	5.36908
2.69805	5.37961
2.70503	5.39437
2.71201	5.40367
2.71899	5.40761
2.72597	5.40822
2.73295	5.40668
2.73994	5.40349
2.74692	5.39966
2.7539	5.39495
2.76088	5.38731
2.76786	5.37859
2.77485	5.2833
2.78183	5.25819
2.78881	5.24851
2.79579	5.24567
2.80277	5.24347
2.80976	5.24167
2.81674	5.24141
2.82372	5.24461
2.8307	5.24798
2.83768	5.25184
2.84467	5.26188
2.85165	5.27933
2.85863	5.28459
2.86561	5.28642
2.87259	5.28749
2.87958	5.29122
2.88656	5.30043
2.89354	5.31132
2.90052	5.3186
2.9075	5.31986
2.91449	5.31734
2.92147	5.3142
2.92845	5.31131
2.93543	5.30797
2.94241	5.3041
2.9494	5.30242
2.95638	5.30688
2.96336	5.30883
2.97034	5.3209
2.97732	5.32378
2.98431	5.32137
2.99129	5.31755
2.99827	5.31493
3.00525	5.32117
3.01223	5.35832
3.01922	5.37407
3.0262	5.37211
3.03318	5.36809
3.04016	5.36392
3.04714	5.36065
3.05413	5.35762
3.06111	5.35459
3.06809	5.34141
3.07507	5.33511
3.08205	5.33047
3.08904	5.32838
3.09602	5.33634
3.103	5.34113
3.10998	5.34705
3.11696	5.35037
3.12395	5.35346
3.13093	5.35967
3.13791	5.36858
3.14489	5.37588
3.15187	5.38154
3.15886	5.38113
3.16584	5.38195
3.17282	5.3868
3.1798	5.39172
3.18678	5.39268
3.19377	5.39078
3.20075	5.38811
3.20773	5.38685
3.21471	5.38984
3.22169	5.39514
3.22868	5.39861
3.23566	5.39895
3.24264	5.39877
3.24962	5.40225
3.2566	5.40367
3.26359	5.4025
3.27057	5.403
3.27755	5.40198
3.28453	5.39906
3.29151	5.39566
3.2985	5.39591
3.30548	5.39737
3.31246	5.39837
3.31944	5.39914
3.32642	5.39913
3.33341	5.39873
3.34039	5.39505
3.34737	5.39492
3.35435	5.39684
3.36133	5.39914
3.36832	5.40423
3.3753	5.4016
3.38228	5.40147
3.38926	5.40559
3.39624	5.41179
3.40323	5.41693
3.41021	5.4207
3.41719	5.4185
3.42417	5.41846
3.43115	5.4216
3.43814	5.42616
3.44512	5.43081
3.4521	5.43323
3.45908	5.43424
3.46606	5.43619
3.47305	5.43809
3.48003	5.44139
3.48701	5.446
3.49399	5.44966
3.50097	5.451
3.50795	5.45117
3.51494	5.451
3.52192	5.44952
3.5289	5.44487
3.53588	5.44276
3.54286	5.44217
3.54985	5.44333
3.55683	5.44561
3.56381	5.44658
3.57079	5.44548
