0,21.008,1,0,1
0.050603,0.052412,1,0.00077138,1
0.10121,0.098036,1,-0.01351,1
0.15181,0.077488,1,0.020608,1
0.20241,0.067628,1,0.024574,1
0.25302,0.064295,1,0.019365,1
0.30362,0.070772,1,0.021115,1
0.35422,0.073426,1,0.031728,1
0.40483,0.066961,1,0.037125,1
0.45543,0.066211,1,0.035469,1
0.50603,0.066663,1,0.039786,1
0.55664,0.063488,1,0.040449,1
0.60724,0.065114,1,0.040315,1
0.65784,0.065133,1,0.045242,1
0.70844,0.06146,1,0.046375,1
0.75905,0.062418,1,0.04621,1
0.80965,0.06171,1,0.049637,1
0.86025,0.060743,1,0.050086,1
0.91086,0.063799,1,0.052866,1
0.96146,0.063326,1,0.057787,1
1.0121,0.063951,1,0.063722,1
1.0627,0.060383,1,0.071255,1
1.1133,0.056249,1,0.074071,1
1.1639,0.057723,1,0.077641,1
1.2145,0.051344,1,0.082023,1
1.2651,0.053698,1,0.081715,1
1.3157,0.056011,1,0.091556,1
1.3663,0.045829,1,0.092402,1
1.4169,0.054945,1,0.090588,1
1.4675,0.054798,1,0.10252,1
1.5181,0.049522,1,0.099544,1
1.5687,0.064099,1,0.10398,1
1.6193,0.053114,1,0.12055,1
1.6699,0.050659,1,0.10296,1
1.7205,0.10821,1,0.13838,1
1.7711,0.048617,1,0.15734,1
1.8217,0.096581,1,0.12994,1
1.8723,-0.079206,1,0.32629,1
1.9229,-0.053389,1,0.23479,1
1.9735,-0.35052,1,0.51326,1
2.0241,-0.36364,1,-0.13854,1
2.0747,-0.27125,1,-0.30201,1
2.1253,0.093617,1,-0.21184,1
2.1759,0.026787,1,-0.20601,1
2.2265,0.087674,1,-0.57762,1
2.2771,0.14643,1,-0.046566,1
2.3277,0.084416,1,-0.13881,1
2.3783,0.23685,1,-0.43722,1
2.429,0.18245,1,-0.047072,1
2.4796,0.13595,1,-0.29702,1
2.5302,-0.18397,1,-0.18933,1
2.5808,0.028855,1,-0.037267,1
2.6314,0.11526,1,0.047922,1
2.682,-0.042207,1,-0.011756,1
2.7326,0.013401,1,-0.041106,1
2.7832,0.038026,1,-0.0915,1
2.8338,-0.0090371,1,-0.0041447,1
2.8844,0.024203,1,-0.1069,1
2.935,0.057789,1,0.3261,1
2.9856,-0.0087518,1,-0.056329,1
3.0362,0.038399,1,0.036744,1
3.0868,-0.10416,1,0.082614,1
3.1374,0.038302,1,-0.046954,1
3.188,0.18391,1,0.43146,1
3.2386,0.027212,1,-0.05079,1
3.2892,0.031296,1,0.010933,1
3.3398,0.44656,1,0.044785,1
3.3904,0.020261,1,-0.10022,1
3.441,-0.0023766,1,0.016758,1
3.4916,0.12411,1,-0.16442,1
3.5422,0.022545,1,-0.042186,1
3.5928,-0.13482,1,0.064618,1
3.6434,-0.013807,1,-0.18259,1
3.694,0.051333,1,0.0097081,1
3.7446,0.25797,1,-0.018131,1
3.7952,0.070862,1,-0.0035511,1
3.8458,-0.023458,1,0.040239,1
3.8964,0.037402,1,-0.037215,1
3.947,0.068404,1,-0.0046367,1
3.9977,-0.015056,1,0.046281,1
4.0483,0.045184,1,-0.039579,1
4.0989,0.012726,1,0.055142,1
4.1495,-0.059071,1,0.019068,1
4.2001,0.050855,1,0.054535,1
4.2507,-0.0052192,1,0.049556,1
4.3013,0.038245,1,-0.025847,1
4.3519,0.038611,1,0.05757,1
4.4025,0.030356,1,0.026747,1
4.4531,-0.25242,1,-0.13213,1
4.5037,0.10274,1,0.071413,1
4.5543,-0.019145,1,0.14166,1
4.6049,0.021748,1,0.097317,1
4.6555,0.084715,1,0.088245,1
4.7061,-0.052699,1,0.0073021,1
4.7567,0.0024306,1,0.17096,1
4.8073,1.0909,1,-0.27689,1
4.8579,-0.02163,1,0.061095,1
4.9085,-0.14878,1,0.17538,1
4.9591,-0.29832,1,-0.36921,1
5.0097,0.33239,1,-0.2345,1
5.0603,-0.10335,1,0.11376,1
5.1109,-0.040579,1,0.045854,1
5.1615,-0.099254,1,-0.066742,1
5.2121,-0.064714,1,0.23183,1
5.2627,-0.088308,1,-0.02175,1
5.3133,-0.41653,1,0.23917,1
5.3639,-0.12032,1,0.048131,1
5.4145,-0.094725,1,0.018482,1
5.4651,-0.15746,1,-0.28584,1
5.5157,0.1292,1,0.11694,1
5.5664,-0.64249,1,0.14619,1
5.617,-0.094187,1,-0.010468,1
5.6676,-0.18448,1,-0.062736,1
5.7182,-0.095843,1,-0.043315,1
5.7688,0.22163,1,-0.67954,1
5.8194,-0.030201,1,-0.16151,1
5.87,-0.048446,1,-0.10369,1
5.9206,0.0041772,1,-0.072041,1
5.9712,-0.26158,1,-0.0010189,1
6.0218,-0.034057,1,-0.06916,1
6.0724,0.093209,1,-0.065479,1
6.123,-0.077666,1,-0.24669,1
6.1736,-0.067505,1,-0.04971,1
6.2242,0.093373,1,-0.011215,1
6.2748,0.15312,1,0.00046914,1
6.3254,0.022987,1,-0.33863,1
6.376,-0.10283,1,-0.046497,1
6.4266,-0.020933,1,-0.057864,1
6.4772,-0.039873,1,-0.11641,1
6.5278,-0.20298,1,-0.15139,1
6.5784,-0.00062833,1,-0.08105,1
6.629,0.00080232,1,-0.13918,1
6.6796,-0.050315,1,-0.0080817,1
6.7302,-0.003867,1,-0.075723,1
6.7808,0.028632,1,0.08326,1
6.8314,-0.055066,1,-0.030269,1
6.882,-0.015633,1,-0.090693,1
6.9326,-0.062594,1,-0.0085572,1
6.9832,-0.032639,1,-0.075731,1
